[s],CH1[V]
-7.42900E-06,1.299E-02
-7.42850E-06,1.299E-02
-7.42800E-06,1.259E-02
-7.42750E-06,1.299E-02
-7.42700E-06,1.299E-02
-7.42650E-06,1.299E-02
-7.42600E-06,1.259E-02
-7.42550E-06,1.259E-02
-7.42500E-06,1.259E-02
-7.42450E-06,1.259E-02
-7.42400E-06,1.259E-02
-7.42350E-06,1.299E-02
-7.42300E-06,1.259E-02
-7.42250E-06,1.259E-02
-7.42200E-06,1.259E-02
-7.42150E-06,1.219E-02
-7.42100E-06,1.219E-02
-7.42050E-06,1.219E-02
-7.42000E-06,1.179E-02
-7.41950E-06,1.219E-02
-7.41900E-06,1.179E-02
-7.41850E-06,1.179E-02
-7.41800E-06,1.179E-02
-7.41750E-06,1.219E-02
-7.41700E-06,1.179E-02
-7.41650E-06,1.179E-02
-7.41600E-06,1.179E-02
-7.41550E-06,1.139E-02
-7.41500E-06,1.139E-02
-7.41450E-06,1.139E-02
-7.41400E-06,1.139E-02
-7.41350E-06,1.179E-02
-7.41300E-06,1.179E-02
-7.41250E-06,1.179E-02
-7.41200E-06,1.179E-02
-7.41150E-06,1.179E-02
-7.41100E-06,1.219E-02
-7.41050E-06,1.179E-02
-7.41000E-06,1.179E-02
-7.40950E-06,1.139E-02
-7.40900E-06,1.139E-02
-7.40850E-06,1.139E-02
-7.40800E-06,1.099E-02
-7.40750E-06,1.099E-02
-7.40700E-06,1.139E-02
-7.40650E-06,1.179E-02
-7.40600E-06,1.139E-02
-7.40550E-06,1.179E-02
-7.40500E-06,1.139E-02
-7.40450E-06,1.139E-02
-7.40400E-06,1.099E-02
-7.40350E-06,1.099E-02
-7.40300E-06,1.059E-02
-7.40250E-06,1.059E-02
-7.40200E-06,1.099E-02
-7.40150E-06,1.059E-02
-7.40100E-06,1.099E-02
-7.40050E-06,1.099E-02
-7.40000E-06,1.099E-02
-7.39950E-06,1.099E-02
-7.39900E-06,1.099E-02
-7.39850E-06,1.099E-02
-7.39800E-06,1.059E-02
-7.39750E-06,1.059E-02
-7.39700E-06,1.099E-02
-7.39650E-06,1.059E-02
-7.39600E-06,1.019E-02
-7.39550E-06,1.059E-02
-7.39500E-06,1.059E-02
-7.39450E-06,1.059E-02
-7.39400E-06,1.059E-02
-7.39350E-06,1.059E-02
-7.39300E-06,1.059E-02
-7.39250E-06,1.059E-02
-7.39200E-06,1.059E-02
-7.39150E-06,1.059E-02
-7.39100E-06,1.059E-02
-7.39050E-06,1.059E-02
-7.39000E-06,1.059E-02
-7.38950E-06,1.019E-02
-7.38900E-06,1.019E-02
-7.38850E-06,1.059E-02
-7.38800E-06,1.019E-02
-7.38750E-06,1.059E-02
-7.38700E-06,1.019E-02
-7.38650E-06,1.019E-02
-7.38600E-06,1.019E-02
-7.38550E-06,1.019E-02
-7.38500E-06,9.787E-03
-7.38450E-06,1.019E-02
-7.38400E-06,9.787E-03
-7.38350E-06,1.019E-02
-7.38300E-06,1.019E-02
-7.38250E-06,1.019E-02
-7.38200E-06,1.019E-02
-7.38150E-06,1.019E-02
-7.38100E-06,1.019E-02
-7.38050E-06,9.787E-03
-7.38000E-06,1.019E-02
-7.37950E-06,1.019E-02
-7.37900E-06,1.019E-02
-7.37850E-06,1.019E-02
-7.37800E-06,9.787E-03
-7.37750E-06,1.019E-02
-7.37700E-06,9.387E-03
-7.37650E-06,9.787E-03
-7.37600E-06,9.387E-03
-7.37550E-06,9.787E-03
-7.37500E-06,9.787E-03
-7.37450E-06,9.787E-03
-7.37400E-06,9.387E-03
-7.37350E-06,9.387E-03
-7.37300E-06,9.387E-03
-7.37250E-06,9.787E-03
-7.37200E-06,9.387E-03
-7.37150E-06,9.387E-03
-7.37100E-06,9.387E-03
-7.37050E-06,9.387E-03
-7.37000E-06,8.987E-03
-7.36950E-06,9.387E-03
-7.36900E-06,8.987E-03
-7.36850E-06,8.987E-03
-7.36800E-06,8.987E-03
-7.36750E-06,8.987E-03
-7.36700E-06,8.987E-03
-7.36650E-06,8.987E-03
-7.36600E-06,8.987E-03
-7.36550E-06,8.987E-03
-7.36500E-06,8.987E-03
-7.36450E-06,8.987E-03
-7.36400E-06,8.987E-03
